title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker,ticker_sentiment_score,ticker_relevance_score
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,ACEYY,0.0,0.013685
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,LNVGF,0.062971,0.027366
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,MSFT,-0.02,0.0547
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,SSNLF,0.0,0.041039
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,GOOG,0.0,0.013685
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,META,0.0,0.013685
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,AAPL,0.138865,0.013685
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,BBY,0.055556,0.027366
"[Latest] Global Refurbished Computers and Laptops Market Size/Share Worth USD 12.6 Billion by 2032 at an 11.6% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/06/g32842142/latest-global-refurbished-computers-and-laptops-market-sizeshare-worth-usd-12-6-billion-by-2032-at,20230613T175000,['Globe Newswire'],"Austin, TX, USA, June 13, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Refurbished Computers and Laptops Market Size, Trends and Insights By Type ( Computer, Laptop, Workstations, Notebooks, Ultrabooks ) , By End-user ( Corporate Offices, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.296054,Somewhat-Bullish,HPQ,0.0,0.013685
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,NEX,0.177175,0.079392
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,NFLX,-0.069007,0.079392
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,GOOG,-0.050606,0.118842
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,UAL,0.071999,0.118842
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,AAPL,-0.031385,0.118842
"Top Stories Tuesday, June 13: FTC Sues To Block Microsoft-Activision Blizzard Deal, Netflix's First Sports Streaming Debut, EU Mulls Antitrust Case Against Google's Ad-Tech Business - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/news/23/06/32835975/ftc-sues-to-block-microsoft-activision-blizzard-deal-netflixs-first-sports-streaming-debut-european,20230613T140210,['Vandana Singh'],"The U.S. Federal Trade Commission ( FTC ) has sued to block Microsoft Inc's MSFT acquisition of video game maker Activision Blizzard ATVI, stating that the deal will hurt consumer choice and competition. The FTC complaint comes when Microsoft has appealed the U.K.",https://cdn.benzinga.com/files/images/story/2023/06/13/msft-atvi.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.007175,Neutral,VZ,0.151424,0.118842
